id	corpus	sentence	token	complexity
3DW3BNF1GHIBCWIJRWFL9GGB7Q5V81	bible	Seven days you shall eat unleavened bread, as I commanded you, at the time appointed in the month Abib (for in it you came out from Egypt), and no one shall appear before me empty.	unleavened bread	0.5166666666666667
3DIIW4IV8PV57PBHGMQPDFACX2E4I7	bible	On the fifteenth day of the same month is the feast of unleavened bread to Yahweh.	unleavened bread	0.55
3PEG1BH7AERGYJMEV4LOY9VVZYJBKU	bible	Many of those who sleep in the dust of the earth shall awake, some to everlasting life, and some to shame and everlasting contempt.	everlasting contempt	0.375
3PZDSVZ3J5HXLQM8D23HIN6TJ184NN	bible	in the third chariot white horses; and in the fourth chariot dappled horses, all of them powerful.	third chariot	0.375
35NNO802AVWRTXLNYR5LCOGCOJ8NIK	bible	Samuel came no more to see Saul until the day of his death; for Samuel mourned for Saul: and Yahweh grieved that he had made Saul king over Israel.	Saul king	0.375
3HEADTGN2PSHU1XFQ5LL0XBGXITVRD	bible	When the mocker is punished, the simple gains wisdom.	gains wisdom	0.375
31KPKEKW4ADELTFARBB6FPGML0E0BE	bible	but a certain fearful expectation of judgment, and a fierceness of fire which will devour the adversaries.	fearful expectation	0.375
3TUOHPJXYHXE6MJWPEW9BHGI58GXWL	bible	He also wrote letters insulting Yahweh, the God of Israel, and to speak against him, saying, "As the gods of the nations of the lands, which have not delivered their people out of my hand, so shall the God of Hezekiah not deliver his people out of my hand."	insulting Yahweh	0.375
3APP19WN71E5QL909MJ1P1HAEGR6G1	bible	of the teaching of baptisms, of laying on of hands, of resurrection of the dead, and of eternal judgment.	eternal judgment	0.375
3XDJY5RK5SLAGG6HA3F3WIYNRX14UF	bible	For the gate of the court shall be a screen of twenty cubits, of blue, and purple, and scarlet, and fine twined linen, the work of the embroiderer; their pillars four, and their sockets four.	twined linen	0.375
39I4RL8QGJH5BU0XA484D39XXPZ4HE	bible	and the turban of fine linen, and the linen headbands of fine linen, and the linen breeches of fine twined linen,	twined linen	0.4285714285714286
3TL87MO8CMPHV6GCL6JLWZZV3WHFLK	bible	He made the court: for the south side southward the hangings of the court were of fine twined linen, one hundred cubits;	twined linen	0.43333333333333335
3Y40HMYLL1I1EIURUEH8TTVLKS5XUM	bible	All the hangings around the court were of fine twined linen.	twined linen	0.5178571428571429
37G6BXQPLQL0GPWTI07BV3DP11OQE1	bible	The skillfully woven band that was on it, with which to fasten it on, was of the same piece, like its work; of gold, of blue, purple, scarlet, and fine twined linen; as Yahweh commanded Moses.	twined linen	0.5555555555555556
36AZSFEYZ40UEUGQU8ZV0I6CFWQVB0	bible	It shall be, when Yahweh your God shall bring you into the land which he swore to your fathers, to Abraham, to Isaac, and to Jacob, to give you, great and goodly cities, which you didn't build,	goodly cities	0.375
375VMB7D4JJI7LUA9XRIGJ4IAF7DIT	bible	I brought you into a plentiful land, to eat its fruit and its goodness; but when you entered, you defiled my land, and made my heritage an abomination.	plentiful land	0.38235294117647056
3O0M2G5VC62CWOIECSKC0MB9ECQ94S	bible	It will happen in that day, that living waters will go out from Jerusalem; half of them toward the eastern sea, and half of them toward the western sea; in summer and in winter will it be.	eastern sea	0.38235294117647056
3AJA9FLWSCYF558603M84J73MSNIF9	bible	It will happen, when Pharaoh summons you, and will say, 'What is your occupation?'	Pharaoh summons	0.38235294117647056
3TTPFEFXCTKJQH4BTS1JA1TBTG46H0	bible	They shall beat down your fortified cities, in which you trust, with the sword.	fortified cities	0.3833333333333333
35NNO802AVWRTXLNYR5LCOGCOJ8INF	bible	Then Yahweh said to me, The prophets prophesy lies in my name; I didn't send them, neither have I commanded them, neither spoke I to them: they prophesy to you a lying vision, and divination, and a thing of nothing, and the deceit of their own heart.	prophets prophesy	0.3833333333333333
3E6L1VR4XWMZCLD5Y2DJ7GHYD1R6F2	bible	<<A praise psalm by David.This is an acrostic psalm, with every verse (including the second half of verse 13) starting with a consecutive letter of the Hebrew alphabet.	Hebrew alphabet	0.3833333333333333
3OCZWXS7ZO7PT9NNFU6CAN8IE235LR	bible	Follow after love, and earnestly desire spiritual gifts, but especially that you may prophesy.	spiritual gifts	0.38888888888888884
3HKIF5DF6YXS84BY7TMD9B8C4HZG9M	bible	I will remember their sins and lawless deeds no more."	lawless deeds	0.38888888888888884
3OEWW2KGQJBS375D7S4N0G04MO6DOO	bible	"The garment also that the plague of leprosy is in, whether it is a woolen garment, or a linen garment;	woolen garment	0.38888888888888884
3IQ9O0AYW6ZPOAQ7VNRXLNM4D1UITG	bible	"'When you offer an offering of a meal offering baked in the oven, it shall be unleavened cakes of fine flour mixed with oil, or unleavened wafers anointed with oil.	unleavened wafers	0.38888888888888884
3YCT0L9OMM9GNBOJ33ZZGQMZXHANSC	bible	for the show bread also, and for the fine flour for a meal offering, whether of unleavened wafers, or of that which is baked in the pan, or of that which is soaked, and for all kinds of measure and size;	unleavened wafers	0.3970588235294118
3CESM1J3EI31N7Z0ORNJB43Y84H6W0	bible	and a basket of unleavened bread, cakes of fine flour mixed with oil, and unleavened wafers anointed with oil, and their meal offering, and their drink offerings.	unleavened wafers	0.5
3X878VYTIEIIGLRAHCIBDUHU8CC7F3	bible	unleavened bread, unleavened cakes mixed with oil, and unleavened wafers anointed with oil: you shall make them of fine wheat flour.	unleavened wafers	0.5833333333333334
3VDVA3ILIDFAJZ833G7KU5QT65BG1D	bible	If he offers it for a thanksgiving, then he shall offer with the sacrifice of thanksgiving unleavened cakes mixed with oil, and unleavened wafers anointed with oil, and cakes mixed with oil.	unleavened wafers	0.6
3K1H3NEY7LZ4BUOFJ9RFV7R2V2EGD3	bible	Therefore he says, "When he ascended on high, he led captivity captive, and gave gifts to men."	captivity captive	0.4
3BAWBGQGYLZ7CID0HRNFVGKGW6ZV7E	bible	I have come into deep waters, where the floods overflow me.	floods overflow	0.4
3I6NF2WGIGW97H9M439WXV3AILGG5V	bible	A merchant has dishonest scales in his hand.	dishonest scales	0.4
301KG0KX9CLV8GLA6QPGKOCZDB32HG	bible	Faithful instruction is on her tongue.	Faithful instruction	0.4
3NSCTNUR2ZN8XQWJI3HM19S7KQ45A9	bible	It shall be a perpetual statute to them: and he who sprinkles the water for impurity shall wash his clothes, and he who touches the water for impurity shall be unclean until evening.	perpetual statute	0.4
3MJ9GGZYO36GYTDW0KFO32PV0GDA2D	bible	"'It shall be a perpetual statute throughout your generations in all your dwellings, that you shall eat neither fat nor blood.'"	perpetual statute	0.5714285714285714
30QQTY5GMKK7Z3O0C1DAZUIXIZR7U2	bible	The posts of it were toward the outer court; and palm trees were on its posts, on this side, and on that side: and the ascent to it had eight steps.	outer court	0.4
3RWB1RTQDJNY7CLN5K6M3ORTL248PT	bible	The land is as the garden of Eden before them, and behind them, a desolate wilderness.	desolate wilderness	0.4
3IV1AEQ4DRD2L1IPA7126S5HC3Y8JT	bible	Egypt will be a desolation, and Edom will be a desolate wilderness, for the violence done to the children of Judah, because they have shed innocent blood in their land.	desolate wilderness	0.42500000000000004
3VQTAXTYN3LU1FRQPIPQ4W4T1PHBUR	bible	the tabernacle, its outer covering, its roof, its clasps, its boards, its bars, its pillars, and its sockets;	outer covering	0.4027777777777778
3ZXNP4Z39RL4GD163NL987ME58XL7L	bible	Wicked fools will not go there.	Wicked fools	0.4027777777777778
3KG2UQJ0MJO4AV96BZAULQ7YFTPQNQ	bible	"Beware of false prophets, who come to you in sheep's clothing, but inwardly are ravening wolves.	ravening wolves	0.4027777777777778
3GVPRXWRPHU2QCT0IKOWGRUMO44I75	bible	Joab gave up the sum of the numbering of the people to the king: and there were in Israel eight hundred thousand valiant men who drew the sword; and the men of Judah were five hundred thousand men.	valiant men	0.4027777777777778
3HRWUH63QU2FH9Q8R7MRNFC7JX35NT	bible	Shall the prey be taken from the mighty, or the lawful captives be delivered?	lawful captives	0.4027777777777778
3Z3R5YC0P3N5EJOHUFLCIQ9CX92FTM	bible	Behold, isn't it of Yahweh of Armies that the peoples labor for the fire, and the nations weary themselves for vanity?	peoples labor	0.4078947368421053
3MGHRFQY2LPAY18L13PQN0EN69W0YT	bible	Therefore the children of Israel shall keep the Sabbath, to observe the Sabbath throughout their generations, for a perpetual covenant.	perpetual covenant	0.4078947368421053
3RBI0I35XE36FT7IKQ79PYCU9LFY3L	bible	Of the oaks of Bashan have they made your oars; they have made your benches of ivory inlaid in boxwood, from the islands of Kittim.	ivory inlaid	0.4107142857142857
3XT3KXP24ZYJMCFVZAJ4ADUQTTKI66	bible	Let the heart of those who seek Yahweh rejoice.	Yahweh rejoice	0.41666666666666663
3JMQI2OLFZ5ALM516D4ALR0ZWE0NDI	bible	that looked like a jasper stone and a sardius.	jasper stone	0.41666666666666663
3NCN4N1H1GHH6P7HSHD4Q1CZTTOBNZ	bible	He had brass shin armor on his legs, and a javelin of brass between his shoulders.	shin armor	0.41666666666666663
3BFF0DJK8XCEIOT30ZLBPPSRMZWSTI	bible	Now I will also utter judgments against them."	utter judgments	0.41666666666666663
3IVEC1GSLPZKA1Y4BMSNRII9YXSJ1K	bible	To every animal of the earth, and to every bird of the sky, and to everything that creeps on the earth, in which there is life, I have given every green herb for food"; and it was so.	green herb	0.41666666666666663
3Y7LTZE0YTMQJDU6VW5TQEBWSS3UZG	bible	Praise him with resounding cymbals!	resounding cymbals	0.41666666666666663
3JGHED38EDROGC85M2AZ2FOAEN27Y0	bible	Now they sin more and more, and have made themselves molten images of their silver, even idols according to their own understanding, all of them the work of the craftsmen.	molten images	0.4204545454545454
35YHTYFL1G3KRBS6ZALRJ8XXUUIFV2	bible	Now indeed even the first covenant had ordinances of divine service, and an earthly sanctuary.	earthly sanctuary	0.42105263157894735
322ZSN9Z5GKVG3RSAYPTRMCL8JTT4C	bible	He sought a godly seed.	godly seed	0.42500000000000004
3QMELQS6Y5BWFBIEPXDDO5VHGP26RX	bible	Please don't let me respect any man's person, neither will I give flattering titles to any man.	flattering titles	0.42500000000000004
3LEG2HW4UFNBUKU4B01GH30MXWQ2FI	bible	King Ahaz cut off the panels of the bases, and removed the basin from off them, and took down the sea from off the bronze oxen that were under it, and put it on a pavement of stone.	bronze oxen	0.42500000000000004
3FBEFUUYRK54GUWXNMRRTF67GLE6AP	bible	Then went I up in the night by the brook, and viewed the wall; and I turned back, and entered by the valley gate, and so returned.	valley gate	0.42500000000000004
31JUPBOORN48GR6PDSDFM7I9GS3L88	bible	Sheol , the barren womb; the earth that is not satisfied with water; and the fire that doesn't say, 'Enough.'	barren womb	0.42647058823529416
3VDI8GSXAFTSUZSO21GZ9FD1KBHG8X	bible	The devil who deceived them was thrown into the lake of fire and sulfur, where the beast and the false prophet are also.	false prophet	0.42647058823529416
3Z3R5YC0P3N5EJOHUFLCIQ9CX93FTN	bible	Thus says Yahweh of Armies, the God of Israel, Behold, I will bring on this city and on all its towns all the evil that I have pronounced against it; because they have made their neck stiff, that they may not hear my words.	neck stiff	0.4285714285714286
3Y40HMYLL1I1EIURUEH8TTVLKS5UXJ	bible	Their poison is like the poison of a snake; like a deaf cobra that stops its ear,	deaf cobra	0.4285714285714286
3DW3BNF1GHIBCWIJRWFL9GGB7Q58VE	bible	Then the lords of the Philistines brought up to her seven green cords which had not been dried, and she bound him with them.	green cords	0.4285714285714286
3DGDV62G7O9NLXJYP3XLTXEQZ2D2PL	bible	They ate unleavened cakes and parched grain of the produce of the land on the next day after the Passover, in the same day.	unleavened cakes	0.4285714285714286
34ZTTGSNJXOC0ZNV81FHG6A2THGQHH	bible	They baked unleavened cakes of the dough which they brought out of Egypt; for it wasn't leavened, because they were thrust out of Egypt, and couldn't wait, neither had they prepared for themselves any food.	unleavened cakes	0.5416666666666666
3VGZ74AYTGGU62I1JDW4B19KA22GC3	bible	"'When you offer an offering of a meal offering baked in the oven, it shall be unleavened cakes of fine flour mixed with oil, or unleavened wafers anointed with oil.	unleavened cakes	0.55
3K1H3NEY7LZ4BUOFJ9RFV7R2V2FDG1	bible	Beloved, I beg you as foreigners and pilgrims, to abstain from fleshly lusts, which war against the soul;	fleshly lusts	0.4305555555555556
3V8JSVE8YYQ9PRNF9AO58PGR0A5YEC	bible	At the end of the days I, Nebuchadnezzar, lifted up my eyes to heaven, and my understanding returned to me, and I blessed the Most High, and I praised and honored him who lives forever; for his dominion is an everlasting dominion, and his kingdom from generation to generation.	everlasting dominion	0.4305555555555556
3HO4MYYR12OOV3AVTR8ITGI1NO66U1	bible	They shall come, and shall all rest in the desolate valleys, in the clefts of the rocks, on all thorn hedges, and on all pastures.	thorn hedges	0.4305555555555556
3MXX6RQ9EV5XOBYLTHG9MCBOJG94PJ	bible	For our boasting is this: the testimony of our conscience, that in holiness and sincerity of God, not in fleshly wisdom but in the grace of God we behaved ourselves in the world, and more abundantly toward you.	fleshly wisdom	0.43333333333333335
33NKDW9FFXI5SODR8NW8ZN9FDSYXCC	bible	that on you may come all the righteous blood shed on the earth, from the blood of righteous Abel to the blood of Zachariah son of Barachiah, whom you killed between the sanctuary and the altar.	righteous Abel	0.43333333333333335
3WA2XVDZEMH767D93RTDPYWY10C6EK	bible	Let your beauty be not just the outward adorning of braiding the hair, and of wearing jewels of gold, or of putting on fine clothing;	outward adorning	0.43333333333333335
3SSN80MU8CONBMPF00D6N6MNI17XKP	bible	If the plague has spread in the garment, either in the warp, or in the woof, or in the skin, whatever use the skin is used for, the plague is a destructive mildew.	destructive mildew	0.43333333333333335
32CXT5U14G3BZHTJM65GDUESTJW8UP	bible	then the priest shall come in and look; and behold, if the plague has spread in the house, it is a destructive mildew in the house.	destructive mildew	0.43333333333333335
3M0556243SK7J6JXXJZ09R3K8RGNFT	bible	He shall burn the garment, whether the warp or the woof, in wool or in linen, or anything of skin, in which the plague is: for it is a destructive mildew.	destructive mildew	0.46153846153846156
371QPA24C2OEO4U9NG6RTO5IWZJT1Z	bible	They shall come, and shall all rest in the desolate valleys, in the clefts of the rocks, on all thorn hedges, and on all pastures.	desolate valleys	0.43333333333333335
3QHITW7OYO9XQCFH2V5PZKNYGMQQA6	bible	One of them, a prophet of their own, said, "Cretans are always liars, evil beasts, and idle gluttons."	idle gluttons	0.43333333333333335
3PN6H8C9R4Q313BCX9Z5ZLGZX72DAP	bible	They came to the threshing floor of Atad, which is beyond the Jordan, and there they lamented with a very great and severe lamentation.	severe lamentation	0.44047619047619047
37SQU136V7ODFKI0LXMHNIMN4GT11Z	bible	surely my lips shall not speak unrighteousness, neither shall my tongue utter deceit.	utter deceit	0.4411764705882353
3RSBJ6YZECQP1RJ9YYZDOG3PY1MFO1	bible	For we have all become as one who is unclean, and all our righteousness is as a polluted garment: and we all fade as a leaf; and our iniquities, like the wind, take us away.	polluted garment	0.4423076923076923
39HYCOOPKOL434K1UCPA8CBZRORDM9	bible	The wilderness grasslands overflow.	grasslands overflow	0.4444444444444444
3M67TQBQQHORYDYVLTU3DPX96MNA95	bible	in the mountain of the height of Israel will I plant it; and it shall bring forth boughs, and bear fruit, and be a goodly cedar: and under it shall dwell all birds of every wing; in the shade of its branches shall they dwell.	goodly cedar	0.4444444444444444
3VZYA8PITOYCWDY1Q1KTC3GUB4S50I	bible	Make a ship of gopher wood.	gopher wood	0.4464285714285714
37SDSEDIN92VQK2LKIVW2S9VIMZ81Q	bible	Come, tread, for the winepress is full, the vats overflow, for their wickedness is great."	vats overflow	0.4464285714285714
38LRF35D5LWPYKNDAPAKMD6HDX43US	bible	"Also take fine spices: of liquid myrrh, five hundred shekels; and of fragrant cinnamon half as much, even two hundred and fifty; and of fragrant cane, two hundred and fifty;	fragrant cane	0.4473684210526315
3U74KRR67MLH2B1YS34PQVILZ0ONT1	bible	"This shall be an everlasting statute for you, to make atonement for the children of Israel once in the year because of all their sins."	everlasting statute	0.44999999999999996
3WRBLBQ2GR8ACANL7X3KG07J1D6G0B	bible	Your wife will be as a fruitful vine, in the innermost parts of your house; your children like olive plants, around your table.	fruitful vine	0.44999999999999996
372AGES0I459YQ2AQKM3OI81DT1XRI	bible	For this reason he is the mediator of a new covenant, since a death has occurred for the redemption of the transgressions that were under the first covenant, that those who have been called may receive the promise of the eternal inheritance.	eternal inheritance	0.44999999999999996
33IXYHIZB5IJO6U8GPHAZLFMLVB2E0	bible	There was in the days of Herod, the king of Judea, a certain priest named Zacharias, of the priestly division of Abijah.	priestly division	0.44999999999999996
3BS6ERDL9372E1Z97WITJGED1OB6DR	bible	Your basket and your kneading trough shall be cursed.	kneading trough	0.44999999999999996
3N3WJQXELSQXUC40XB4ECG56USBL25	bible	When Jesus saw that a multitude came running together, he rebuked the unclean spirit, saying to him, "You mute and deaf spirit, I command you, come out of him, and never enter him again!"	deaf spirit	0.44999999999999996
3XAOZ9UYRZR1WO2H6CCWOJUVCSKQ1I	bible	There the centurion found a ship of Alexandria sailing for Italy, and he put us on board.	Alexandria sailing	0.44999999999999996
34KYK9TV2R8EM2ZM0DUQPVM5GSWBSB	bible	For godly sorrow works repentance to salvation, which brings no regret.	godly sorrow	0.44999999999999996
35F6NGNVM8JSZQ9BCWN0UYWVZLK7TB	bible	Isn't their tent cord plucked up within them?	tent cord	0.44999999999999996
3YLPJ8OXX8D2XK0CF8QQGPXRLFI4X7	bible	The word which came to Jeremiah from Yahweh, when Nebuchadnezzar king of Babylon, and all his army, and all the kingdoms of the earth that were under his dominion, and all the peoples, were fighting against Jerusalem, and against all the cities of it, saying:	Nebuchadnezzar king	0.45238095238095233
3M7OI89LVYOS99TV70NIZAWVGOZ6CR	bible	Afterward, says Yahweh, I will deliver Zedekiah king of Judah, and his servants, and the people, even such as are left in this city from the pestilence, from the sword, and from the famine, into the hand of Nebuchadnezzar king of Babylon, and into the hand of their enemies, and into the hand of those who seek their life: and he shall strike them with the edge of the sword; he shall not spare them, neither have pity, nor have mercy.	Nebuchadnezzar king	0.6
3QE4DGPGBRBRBY5MQYQMS3XWIPMG4R	bible	Thus says Yahweh: "For three transgressions of Tyre, yes, for four, I will not turn away its punishment; because they delivered up the whole community to Edom, and didn't remember the brotherly covenant;	brotherly covenant	0.45833333333333337
31J7RYECZLQQ5RM4E7407XV12MXL1O	bible	"What value does the engraved image have, that its maker has engraved it; the molten image, even the teacher of lies, that he who fashions its form trusts in it, to make mute idols?	mute idols	0.45833333333333337
3YGE63DIN8X69WDLM27223T7V1W0WU	bible	You know that when you were heathen , you were led away to those mute idols, however you might be led.	mute idols	0.475
3HFWPF5AK9J9J7V9LKFK7COTS0J3SC	bible	For he will deliver you from the snare of the fowler, and from the deadly pestilence.	deadly pestilence	0.45833333333333337
39HYCOOPKOL434K1UCPA8CBZROQDM8	bible	It came to pass, when he commanded the man clothed in linen, saying, Take fire from between the whirling wheels, from between the cherubim, that he went in, and stood beside a wheel.	whirling wheels	0.4605263157894737
30Z7M1Q8UYKRK8FLG1OPDT2YMG5A8G	bible	I sink in deep mire, where there is no foothold.	deep mire	0.4605263157894737
3SA4EMRVJV2GPNGKAGT7A9LB24T0PZ	bible	There is aromatic resin and the onyx stone.	onyx stone	0.46153846153846156
3CVDZS288H011OYXLIK0WCEK317FMM	bible	and that they should publish and proclaim in all their cities, and in Jerusalem, saying, "Go out to the mountain, and get olive branches, and branches of wild olive, and myrtle branches, and palm branches, and branches of thick trees, to make booths, as it is written."	myrtle branches	0.4642857142857143
3N2YPY1GI6YSLXSA4Z1L1QCXIT3VE0	bible	Woe to those who decree unrighteous decrees, and to the writers who write oppressive decrees;	unrighteous decrees	0.4722222222222222
3V0TR1NRVA2Q17SJ4YYCWHMTKU9A49	bible	Hezekiah had exceeding much riches and honor: and he provided him treasuries for silver, and for gold, and for precious stones, and for spices, and for shields, and for all kinds of goodly vessels;	goodly vessels	0.4722222222222222
3UEBBGULPFOKEW36UKBMNMVEGN9FUD	bible	Yahweh did so; and there came grievous swarms of flies into the house of Pharaoh, and into his servants' houses: and in all the land of Egypt the land was corrupted by reason of the swarms of flies.	grievous swarms	0.4736842105263158
3G3AJKPCXLSRXPQMK4CSZ340NLBY46	bible	For I don't desire you to be ignorant, brothers, of this mystery, so that you won't be wise in your own conceits, that a partial hardening has happened to Israel, until the fullness of the Gentiles has come in,	partial hardening	0.475
311HQEI8RSGOL2IAIOCIGMXCKH67ZR	bible	who has been made, not after the law of a fleshly commandment, but after the power of an endless life:	fleshly commandment	0.4772727272727273
3R0WOCG21M9NGCPA3EGWZMST4ATDU0	bible	They ate unleavened cakes and parched grain of the produce of the land on the next day after the Passover, in the same day.	parched grain	0.4821428571428571
3UYRNV2KITZY4R9AP5TUZZMYLN38NX	bible	How weak is your heart, says the Lord Yahweh, since you do all these things, the work of an impudent prostitute;	impudent prostitute	0.4821428571428571
39O6Z4JLX2X1RXJRZ4RDPFX4YZEXVB	bible	In those, there are some things that are hard to understand, which the ignorant and unsettled twist, as they also do to the other Scriptures, to their own destruction.	unsettled twist	0.4833333333333333
3FCO4VKOZ4DQA7REM1Y5VCWUWBX7EL	bible	and tell them, Thus says Yahweh of Armies, the God of Israel: Behold, I will send and take Nebuchadnezzar the king of Babylon, my servant, and will set his throne on these stones that I have hidden; and he shall spread his royal pavilion over them.	royal pavilion	0.4833333333333333
3YOAVL4CA0HR2F0RGQEBDAD2TFG4Z4	bible	When I bow myself in the house of Rimmon, may Yahweh pardon your servant in this thing."	Yahweh pardon	0.4833333333333333
3JTPR5MTZSCE9355UUUBVNV3P2Y5KO	bible	Give sincere homage to the Son , lest he be angry, and you perish in the way, for his wrath will soon be kindled.	sincere homage	0.4852941176470589
3OEWW2KGQJBS375D7S4N0G04MO5DON	bible	He wrote in the name of King Ahasuerus, and sealed it with the king's ring, and sent letters by courier on horseback, riding on royal horses that were bread from swift steeds.	swift steeds	0.48611111111111116
3H5TOKO3D9JPE5GGELH0GCK7OBI64E	bible	The righteous perishes, and no man lays it to heart; and merciful men are taken away, none considering that the righteous is taken away from the evil.	righteous perishes	0.48611111111111116
3BDORL6HKKDLVSRFZOQGA5NRCBECRW	bible	Now it is true that I am a near kinsman; however there is a kinsman nearer than I.	near kinsman	0.48809523809523814
3OLZC0DJ8JF412UW0IRCM5APAMAVI9	bible	You shall make proclamation on the same day: there shall be a holy convocation to you; you shall do no regular work.	holy convocation	0.48809523809523814
3JGHED38EDROGC85M2AZ2FOAEN1Y7Q	bible	Every one of your righteous ordinances endures forever.	righteous ordinances	0.48809523809523814
33K3E8REWWV3GLNERBG3X1DWN1D8XH	bible	Seven times a day, I praise you, because of your righteous ordinances.	righteous ordinances	0.675
36MUZ9VAE626RGSODE1RV46QIM0DEK	bible	In praying, don't use vain repetitions, as the Gentiles do; for they think that they will be heard for their much speaking.	vain repetitions	0.5
33Q5P9PUSPMUXJD695KTW8PQLSXCZP	bible	When Aaron lights the lamps at evening, he shall burn it, a perpetual incense before Yahweh throughout your generations.	perpetual incense	0.5
3S8A4GJRD33O8IZVYHINP2KK1VFV6F	bible	No one sews a piece of unshrunk cloth on an old garment, or else the patch shrinks and the new tears away from the old, and a worse hole is made.	unshrunk cloth	0.5
363A7XIFV4MPVKBYOUZZ57M6XE5VA5	bible	But now that you have come to know God, or rather to be known by God, why do you turn back again to the weak and miserable elemental principles, to which you desire to be in bondage all over again?	elemental principles	0.5
3PCPFX4U40QSM3WPDBRHDLYPD23QFJ	bible	The priest shall take the boiled shoulder of the ram, and one unleavened cake out of the basket, and one unleavened wafer, and shall put them on the hands of the Nazirite, after he has shaved the head of his separation;	unleavened wafer	0.5
37SOB9Z0SSXMFU0J1BIJVQAY06BL3G	bible	I said, "I have seen, and behold, a lampstand all of gold, with its bowl on the top of it, and its seven lamps thereon; there are seven pipes to each of the lamps, which are on the top of it;	lamps thereon	0.5
39O0SQZVJN7FJBWJ87I5UJVDB0N7RY	bible	For every head is bald, and every beard clipped: on all the hands are cuttings, and on the waist sackcloth.	waist sackcloth	0.5
3G3AJKPCXLSRXPQMK4CSZ340NLC4YD	bible	Now have I brought it to pass, that it should be yours to lay waste fortified cities into ruinous heaps.	ruinous heaps	0.5
38XPGNCKHT0ATVVHFTP8S40654A4V4	bible	Now I have brought it to pass, that it should be yours to destroy fortified cities, turning them into ruinous heaps.	ruinous heaps	0.6388888888888888
3WGZLY9VCHMPIFIX0BFR3UA47J28DG	bible	But will God in very deed dwell on the earth?	deed dwell	0.5
3J06WJ78HNK9N8EWZPQV1U0JIO6VV6	bible	He brings out the prisoners with singing, but the rebellious dwell in a sun-scorched land.	rebellious dwell	0.5
3DZKABX2ZI5DOZ8W88VQB2CUXHRCVP	bible	Now may the God of peace, who brought again from the dead the great shepherd of the sheep with the blood of an eternal covenant, our Lord Jesus,	eternal covenant	0.5
3P7QK0GJ3TLHZ1L4CCVNKVG491K2Z6	bible	My righteous servant will justify many by the knowledge of himself; and he will bear their iniquities.	righteous servant	0.5
3I01FDIL6M8EW0G8KU6QT3X1LJAD2I	bible	You, tower of the flock, the hill of the daughter of Zion, to you it will come, yes, the former dominion will come, the kingdom of the daughter of Jerusalem.	former dominion	0.5
3HA5ODM5KASTVGXS5ULQQ7GCJKCVS1	bible	Nevertheless these you shall not eat of them that chew the cud, or of those who have the hoof cloven: the camel, and the hare, and the rabbit; because they chew the cud but don't part the hoof, they are unclean to you.	hoof cloven	0.5125
3HY86PZXPYICZLCCXLHWU25HTPWE1U	bible	Every animal that parts the hoof, and has the hoof cloven in two and chews the cud, among the animals, that may you eat.	hoof cloven	0.5833333333333334
3LAZVA75NIR50X7XA3K64X90PXH2O4	bible	Then she said, "I ask one small petition of you; don't deny me."	small petition	0.5131578947368421
38O9DZ0A62NFBR1TA7YCNXN94XM62I	bible	You will trample the young lion and the serpent underfoot.	serpent underfoot	0.5131578947368421
3D1TUISJWI04ON5WVSH7QJ86WF1IU7	bible	For innumerable evils have surrounded me.	innumerable evils	0.5138888888888888
3Q7TKIAPOTAKXM2GU0OV8ZWARJ1DL7	bible	For I have sworn by myself, says Yahweh, that Bozrah shall become an astonishment, a reproach, a waste, and a curse; and all its cities shall be perpetual wastes.	perpetual wastes	0.5147058823529411
3N3WJQXELSQXUC40XB4ECG56USC2LN	bible	I hate, I despise your feasts, and I can't stand your solemn assemblies.	solemn assemblies	0.5166666666666667
3KWGG5KP6J2UYCENUGUZO6TH6OFCM8	bible	I will open rivers on the bare heights, and springs in the midst of the valleys.	bare heights	0.5166666666666667
3RBI0I35XE36FT7IKQ79PYCU9LF3YQ	bible	When the inhabitants of the land, the Canaanites, saw the mourning in the floor of Atad, they said, "This is a grievous mourning by the Egyptians."	grievous mourning	0.5166666666666667
3AFT28WXLF29BILZZ65YRDGHETDIOU	bible	The altar hearth shall be twelve [cubits] long by twelve broad, square in the four sides of it.	altar hearth	0.5166666666666667
3OPLMF3EU5NTJYTTJU2Y44845N2NLY	bible	The upper altar shall be four cubits; and from the altar hearth and upward there shall be four horns.	altar hearth	0.675
3VO4XFFP15MF7AHJVST5PTL8FEKQ7F	bible	Wail, you shepherds, and cry; and wallow in dust, you principal of the flock; for the days of your slaughter and of your dispersions are fully come, and you shall fall like a goodly vessel.	goodly vessel	0.5166666666666667
324N5FAHSXBV7XKK0LCOZLP22QZVKK	bible	For there shall be no more any false vision nor flattering divination within the house of Israel.	flattering divination	0.5178571428571429
341YLJU21IZV4BWUC871K0DEDOI2I9	bible	How then have you turned into the degenerate branches of a foreign vine to me?	degenerate branches	0.5178571428571429
3JMNNNO3B14D56GZ1PBGLRMMSZG2WG	bible	Lift up your feet to the perpetual ruins, all the evil that the enemy has done in the sanctuary.	perpetual ruins	0.5178571428571429
37PGLWGSJT6QLR0K1ED5KWZ8UO3IKA	bible	In it you shall not sow, neither reap that which grows of itself, nor gather from the undressed vines.	undressed vines	0.525
3NI0WFPPI9G8FHYFVKUY49UU7Z306T	bible	So he brought him into his house, and gave the donkeys fodder; and they washed their feet, and ate and drink.	donkeys fodder	0.525
